tweet_id,airline,airline_sentiment,word,sentiment
12902,American,negative,understandable,positive
12903,American,negative,promised,positive
12904,American,negative,impossible,negative
12906,American,negative,stuck,negative
12906,American,negative,frustrating,negative
12907,American,negative,frustration,negative
12908,American,negative,missed,negative
12909,American,negative,complaint,negative
12910,American,negative,bad,negative
12910,American,negative,lack,negative
12910,American,negative,inexcusable,negative
12911,American,negative,bs,negative
12913,American,positive,commend,positive
12915,American,negative,honor,positive
12917,American,negative,bs,negative
12919,American,negative,bothered,negative
12920,American,negative,refund,positive
12922,American,negative,miss,negative
12922,American,negative,delay,negative
12926,American,negative,complaint,negative
12929,American,negative,lie,negative
12929,American,negative,lost,negative
12929,American,negative,trust,positive
12931,American,negative,worst,negative
12932,American,negative,disgusting,negative
12934,American,neutral,upgraded,positive
12935,American,negative,significant,positive
12935,American,negative,missed,negative
12936,American,neutral,award,positive
12937,American,positive,exceptional,positive
12937,American,positive,happily,positive
12938,American,negative,miss,negative
12938,American,negative,suck,negative
12941,American,negative,worried,negative
12942,American,negative,delay,negative
12942,American,negative,delay,negative
12942,American,negative,shit,negative
12943,American,negative,error,negative
12943,American,negative,wrong,negative
12946,American,negative,delayed,negative
12946,American,negative,bs,negative
12949,American,negative,excuses,negative
12949,American,negative,crappy,negative
12951,American,negative,nice,positive
12952,American,negative,error,negative
12954,American,negative,losing,negative
12956,American,negative,advantage,positive
12956,American,negative,horrible,negative
12956,American,negative,hung,negative
12956,American,negative,rude,negative
12957,American,negative,issues,negative
12959,American,negative,stuck,negative
12963,American,negative,hangs,negative
12963,American,negative,stuck,negative
12965,American,negative,awful,negative
12965,American,negative,awful,negative
12965,American,negative,awful,negative
12967,American,negative,happy,positive
12967,American,negative,screwed,negative
12967,American,negative,pathetic,negative
12969,American,neutral,yay,positive
12970,American,negative,liar,negative
12970,American,negative,fool,negative
12970,American,negative,suck,negative
12972,American,negative,believable,positive
12972,American,negative,worst,negative
12973,American,negative,damn,negative
12976,American,neutral,award,positive
12977,American,negative,misleading,negative
12978,American,negative,helpful,positive
12978,American,negative,nice,positive
12979,American,negative,rude,negative
12979,American,negative,bad,negative
12980,American,negative,error,negative
12982,American,negative,hang,negative
12982,American,negative,award,positive
12983,American,negative,hung,negative
12984,American,negative,rude,negative
12984,American,negative,helpful,positive
12984,American,negative,helping,positive
12984,American,negative,loyal,positive
12984,American,negative,dissatisfied,negative
12985,American,negative,hate,negative
12989,American,negative,frustrated,negative
12991,American,negative,delayed,negative
12994,American,negative,hung,negative
12999,American,negative,complain,negative
12999,American,negative,complaint,negative
13000,American,negative,delayed,negative
13001,American,negative,lying,negative
13002,American,negative,fine,positive
13002,American,negative,fail,negative
13003,American,negative,terrible,negative
13004,American,neutral,unable,negative
13005,American,positive,helpful,positive
13007,American,negative,decent,positive
13009,American,negative,award,positive
13009,American,negative,crazy,negative
13009,American,negative,issue,negative
13015,American,negative,refund,positive
13016,American,negative,patient,positive
13016,American,negative,delayed,negative
13016,American,negative,unacceptable,negative
13017,American,negative,terrible,negative
13018,American,negative,chaotic,negative
13018,American,negative,poorly,negative
13019,American,negative,refund,positive
13019,American,negative,expensive,negative
13023,American,neutral,hung,negative
13024,American,neutral,redeem,positive
13025,American,negative,luck,positive
13027,American,negative,lost,negative
13031,American,negative,unacceptable,negative
13031,American,negative,losing,negative
13032,American,negative,unable,negative
13033,American,neutral,delayed,negative
13040,American,positive,refund,positive
13042,American,negative,unprepared,negative
13042,American,negative,lacked,negative
13042,American,negative,lacked,negative
13043,American,positive,issue,negative
13043,American,positive,warm,positive
13044,American,negative,losing,negative
13047,American,negative,losing,negative
13047,American,negative,ridiculous,negative
13049,American,negative,ruining,negative
13050,American,negative,worry,negative
13050,American,negative,loss,negative
13050,American,negative,gain,positive
13055,American,negative,frustrating,negative
13058,American,negative,award,positive
13059,American,negative,poor,negative
13066,American,positive,extraordinary,positive
13067,American,negative,helpful,positive
13068,American,negative,hard,negative
13071,American,neutral,wrong,negative
13072,American,negative,patient,positive
13073,American,negative,delays,negative
13073,American,negative,disorganized,negative
13073,American,negative,mess,negative
13074,American,negative,troubling,negative
13077,American,negative,unbelievable,negative
13077,American,negative,issue,negative
13077,American,negative,hangs,negative
13078,American,negative,ruined,negative
13078,American,negative,refuse,negative
13080,American,negative,nonsense,negative
13081,American,negative,lost,negative
13082,American,negative,hard,negative
13085,American,negative,suck,negative
13086,American,positive,kudos,positive
13086,American,positive,loved,positive
13087,American,negative,delayed,negative
13088,American,negative,complaint,negative
13090,American,negative,hung,negative
13091,American,negative,hung,negative
13092,American,negative,nasty,negative
13092,American,negative,decent,positive
13093,American,positive,appreciated,positive
13096,American,positive,nicest,positive
13098,American,neutral,concerned,negative
13099,American,positive,love,positive
13099,American,positive,amazing,positive
13100,American,negative,genuine,positive
13101,American,negative,delays,negative
13101,American,negative,missed,negative
13102,American,negative,lose,negative
13103,American,negative,suck,negative
13103,American,negative,trapped,negative
13104,American,negative,unexpected,negative
13104,American,negative,unexpected,negative
13104,American,negative,shortage,negative
13106,American,positive,helped,positive
13106,American,positive,awesome,positive
13107,American,negative,severe,negative
13110,American,positive,issues,negative
13111,American,negative,safe,positive
13113,American,negative,loss,negative
13114,American,negative,support,positive
13115,American,positive,loved,positive
13116,American,negative,bad,negative
13117,American,negative,wrong,negative
